Movie_ID,Title,Weighted_Rating,Director(s),Cast,Genres
3704,Aaya Toofan,5.812392326000584,['Mohammed Hussain'],"['Kedar Kapoor', 'Dara Singh', 'Helen']","['Action, Adventure, Fantasy']"
3705,Raj Tilak,5.812392326000584,['S.S. Vasan'],"['Gemini Ganesan', 'Vyjayanthimala', 'Pran']",['Adventure']
3706,Pyaar Kiya Nahin Jaata..,5.812392326000584,['Mahesh Manjrekar'],"['Usha Bachani', 'Sonali Bendre', 'Nikhil Chinappa']","['Drama, Romance']"
3707,Rangbaaz,5.812366252669311,['Kanti Shah'],"['Ishrat Ali', 'Arjun', 'Mithun Chakraborty']",['Action']
3708,Rehguzar,5.812366252669311,['Faruq Masudi'],"['Jimmy Sheirgill', 'Saloni Aswani', 'Rakesh Bedi']",['Drama']
3709,Bhagam Bhag,5.812365250785376,['Master Bhagwan'],"['Kishore Kumar', 'Shashikala', 'Smriti Biswas']","['Action, Comedy, Crime']"
3710,Daal Me Kala,5.812365250785376,['Satyen Bose'],"['Nimmi', 'Kishore Kumar', 'Abhi Bhattacharya']","['Comedy, Drama']"
3711,Veergati,5.812365250785376,['Raju Desai'],"['Vishal Desai', 'Aditi Bhaskar', 'Nikhil Chavan']",['Action']
3712,Naalayak,5.812365250785376,['B. Padmanabham'],"['Jeetendra', 'Leena Chandavarkar', 'Nirupa Roy']","['Drama, Family']"
3713,Kanoon Meri Mutthi Mein,5.812364574482031,['Chand'],"['K. Prasad', 'Raj Babbar', 'Parveen Babi']",['Action']
3714,Ghulam Begum Badshah,5.812364574482031,['Jugal Kishore'],"['Daljeet', 'Malika', 'Nishi']","['Drama, History']"
3715,Jaan Lada Denge,5.812364574482031,['Dilip Gulati'],"['Hemant Birje', 'Sahila Chaddha', 'Natasha']",['Action']
3716,Chattan Singh,5.812364574482031,['Kedar Kapoor'],"['Vinod Mehra', 'Prem Nath', 'Yogeeta Bali']","['Action, Crime']"
3717,Bhookh,5.812364574482031,['H. Dinesh'],"['Ramesh Puri', 'Shatrughan Sinha', 'Reena Roy']","['Action, Crime, Drama']"
3718,Hum Hai Teen Khurafaati,5.812345211873615,['Sudhish Kumar Sharma'],"['Muntazir Ahmad', 'Manoj Bakshi', 'Sheet Chhabra']",['Comedy']
3719,7 Islands and a Metro,5.812345211873615,['Dutta Madhusree'],"['Vibha Chhibber', 'Harish Khanna', 'Om Prakash']",['Documentary']
3720,Ujala Hi Ujala,5.812345211873615,['S.M. Sagar'],"['Vinod Mehra', 'Yogeeta Bali', 'Rakesh Pandey']","['Drama, Family']"
3721,Mere Sajna,5.812345211873615,['Kewal Kumar'],"['Navin Nischol', 'Rakhee Gulzar', 'Ajit']","['Drama, Romance']"
3722,Shaitan Mujrim,5.812345211873615,['Nazar Khan'],"['Rakesh Khanna', 'Jyoti Matwankar', 'Dev Kumar']","['Adventure, Crime, Horror']"
3723,Main Hoon Chalbaaz,5.812311921321575,['Meera Jasmine'],"['Pawan Kalyan', 'Sayaji Shinde', 'Nataneya Singh']",['Action']
3724,Bhago Bhoot Aayaa,5.812311921321575,['Krishna Naidu'],"['Ashok Kumar', 'Deven Verma', 'Kaajal Kiran']","['Comedy, Horror, Thriller']"
3725,Samson,5.8123066680168805,['Nanabhai Bhatt'],"['Dara Singh', 'Ameeta', 'Feroz Khan']","['Action, Adventure']"
3726,Tapish,5.8123066680168805,['Jayprakkash Shaw'],"['Tara Deshpande', 'Ellora Patnaik', 'Parvin Dabas']",['Drama']
3727,Atithee,5.8123066680168805,['Aravind Sen'],"['Shashi Kapoor', 'Shabana Azmi', 'Shatrughan Sinha']","['Drama, Romance']"
3728,Trimurti,5.8123066680168805,['Rajendra Bhatia'],"['Sanjay Khan', 'Parveen Babi', 'Rakesh Roshan']","['Crime, Drama']"
3729,Gomti Ke Kinare,5.8123066680168805,['Saawan Kumar Tak'],"['Agha', 'Jalal Agha', 'Harbans Darshan M. Arora']","['Drama, Family']"
3730,Do Dishayen,5.8123066680168805,['Dulal Guha'],"['Dharmendra', 'Shreeram Lagoo', 'Nirupa Roy']","['Drama, Romance']"
3731,Bandhan Anjana,5.812302333299311,['Prabhat Roy'],"['Chandrashekhar', 'Utpal Dutt', 'Mazhar Khan']","['Drama, Romance']"
3732,Kaalia,5.812284730376528,['Deepti Bhatnagar'],"['Mithun Chakraborty', 'Kiran Kumar', 'Johnny Lever']",['Action']
3733,Maha Chor,5.812284730376528,['Narendra Bedi'],"['Rajesh Khanna', 'Neetu Singh', 'Prem Chopra']","['Action, Comedy, Drama']"
3734,Pran Jaye Par Vachan Na Jaye,5.812248048655882,['S. Ali Raza'],"['Sunil Dutt', 'Rekha', 'Bindu']","['Action, Drama, Musical']"
3735,Oonche Log,5.81223029786567,['Brij'],"['Rajesh Khanna', 'Salma Agha', 'Pradeep Kumar']","['Drama, Family']"
3736,Ganwaar,5.81223029786567,['Naresh Kumar'],"['Vyjayanthimala', 'Rajendra Kumar', 'Nishi']","['Drama, Family, Musical']"
3737,Terror Strike,5.8122237623331765,['Kamal Nathani'],"['Rajat Bedi', 'Gayatri', 'Raj Hussain']",['Action']
3738,Milta Hai Chance by Chance,5.8122237623331765,['Ramesh Modi'],"['Muntazir Ahmad', 'Diveyaa Dwivedi', 'Divyaa Dwivedi']",['Comedy']
3739,Murari the Mad Gentleman,5.8122237623331765,['Suzad Iqbal Khan'],"['Sanjay Singh', 'Asrani', 'Natalya Llina']","['Comedy, Drama']"
3740,Bhikharan,5.8122237623331765,['Premankur Atorthy'],"['Rattan Bai', 'Master Vinayak', 'I.A. Hafizji']",['Drama']
3741,Shararat,5.8122237623331765,['Harnam Singh Rawail'],"['Kishore Kumar', 'Meena Kumari', 'Raaj Kumar']",['Comedy']
3742,Ramnagri,5.8122237623331765,['Kantilal Rathod'],"['Sulabha Deshpande', 'Suhasini Mulay', 'Ram Nagarkar']",['Drama']
3743,College Girl,5.8122237623331765,['S.D. Narang'],"['Bindiya Goswami', 'Rita Bhaduri', 'Master Bhagwan']",['Romance']
3744,Neel Mani,5.812212284262815,['Kundan Kumar'],"['Prem Adib', 'Mohan Choti', 'Nalini Jaywant']",['Drama']
3745,Namah Shivaya Shantaya,5.812212284262815,['Abhijeet Kumar'],"['Durba Sahay', 'Kumar Amlendu', 'Rajeev Ashish']","['Action, Drama, History']"
3746,The Camp,5.812212284262815,['Nitin Mahadar'],"['Sonali Kulkarni', 'Sanjay Mishra', 'Rakesh Bedi']","['Adventure, Drama']"
3747,Little Singham: Kaal Ka Badla,5.812212284262815,['Prakash Satam'],"['Jigna Bharadhwaj', 'Neshma Chemburkar', 'Saumya Daan']","['Animation, Action']"
3748,Sunayana,5.812203056268434,['Hiren Nag'],"['Sulochana Latkar', 'Murad', 'Gayatri']","['Comedy, Drama, Romance']"
3749,Kismat,5.812203056268434,['Manmohan Desai'],"['Biswajit Chatterjee', 'Babita Kapoor', 'Helen']","['Action, Adventure, Crime']"
3750,Mudrank: The Stamp,5.812200077429156,['Shakir Shah'],"['Kaluram Dhobale', 'Milind Gunaji', 'Ali Khan']",['Mystery']
3751,Zambo Ka Beti,5.812200077429156,['Mohan Dayaram Bhavnani'],"['Bimla Kumari', 'Navin Yagnik', 'Sunita Devi']",['Adventure']
3752,Apradhi,5.812200077429156,['Yeshwant Pethkar'],"['Madhubala', 'Ram Singh', 'Leela Pandey']","['Crime, Drama, Thriller']"
3753,Ek Khilari Bawan Pattey,5.812200077429156,['Ravi Khanna'],"['Dev Kumar', 'Laxmi Chhaya', 'Naqi Jehan']","['Action, Musical']"
3754,Aakhri Kasam,5.812200077429156,['Dinesh-Ramanesh'],"['Ramesh Puri', 'Vinod Mehra', 'Yogeeta Bali']","['Action, Thriller']"
3755,Chalta Hai Yaar,5.812200077429156,['Mahesh Tillekar'],"['Raghuvir Yadav', 'Himani Shivpuri', 'Sanjay Narvekar']",['Comedy']
3756,Painting Life,5.812200077429156,['Bijukumar Damodaran'],"['Prakash Bare', 'Geetanjali Thapa', 'Ritabhari Chakraborty']",['Drama']
3757,Raakhi Aur Rifle,5.812200077429156,['Radhakant'],"['Dara Singh', 'Raman Khanna', 'Sona Mastan Mirza']",['Action']
3758,Do Thug,5.812200077429156,['S.D. Narang'],"['Shatrughan Sinha', 'Hema Malini', 'Ajit']","['Action, Crime, Drama']"
3759,Nirdosh,5.812200077429156,['V.C. Desai'],"['Nalini Jaywant', 'Mukesh', 'Satish']",['Drama']
3760,Zindagi Ya Toofan,5.812200077429156,['Nakhshab Jarchavi'],"['Pradeep Kumar', 'Minoo Mumtaz', 'Nutan']",['Drama']
3761,Zara sambhal ke,5.812200077429156,['Sharadsingh Thakur'],"['Yoggitta Dandaykar', 'Esshan Khan', 'Mohini Nillakant']",['Drama']
3762,Zameen Aasmaan,5.812189392668083,['A. Veerappan'],"['Ashok Kumar', 'Sunil Dutt', 'Rekha']","['Drama, Action, Crime']"
3763,Noorjehan,5.812189392668083,['M. Sadiq'],"['Meena Kumari', 'Pradeep Kumar', 'Rehman']","['Drama, History, Romance']"
3764,Thodi Thodi Si Manmaaniyan,5.81217579775568,['Aditya Sarpotdar'],"['Karim Hajee', 'Mukesh Tiwari', 'Shilpa Tulaskar']","['Drama, Romance']"
3765,Chaarfutiya Chhokare,5.81217579775568,['Manish Harishankar'],"['Soha Ali Khan', 'Zakir Hussain', 'Seema Biswas']","['Drama, Thriller']"
3766,Rakhwala,5.81217579775568,['Adurthi Subba Rao'],"['Dharmendra', 'Leena Chandavarkar', 'Vinod Khanna']","['Action, Musical, Thriller']"
3767,Alex's Strip,5.812148522311645,['Irene Zoe Alameda'],"['Aitana Sánchez-Gijón', 'Aida Folch', 'Rohit Choudhary']",['Drama']
3768,Phaansi Ke Baad,5.8121307000191464,['Harmesh Malhotra'],"['Shatrughan Sinha', 'Hema Malini', 'Shakti Kapoor']",['Drama']
3769,Bin Maa Ke Bachche,5.8121307000191464,['Satyen Bose'],"['Bindu', 'Leela Chitnis', 'Raju Desai']",['Drama']
3770,Gaai Aur Gori,5.8121307000191464,['M.A. Thirumugham'],"['Shatrughan Sinha', 'Jaya Bachchan', 'Bindu']","['Drama, Family']"
3771,Samjhauta,5.812122178838181,['Ajoy Biswas'],"['Anil Dhawan', 'Yogeeta Bali', 'Pradeep Kumar']","['Drama, Family']"
3772,Pyaar Ka Rishta,5.812122178838181,['Sultan Ahmed'],"['Balraj Sahni', 'Sameer Khan', 'Mumtaz']",['Drama']
3773,Jhakaas!,5.812122178838181,['Anirudh Baboo'],"['Mukund Krishna Kumar Nair', 'Sangeeth Shobhan', 'Saraswat Mandarapu']","['Comedy, Drama']"
3774,Aji Bas Shukriya,5.812122178838181,['Mohammed Hussain'],"['Geeta Bali', 'Suresh', 'Johnny Walker']","['Comedy, Drama, Musical']"
3775,English ki taay taay fisss,5.812122178838181,['Shailendra Singh Rajput'],"['Aishwarya Rajesh Ash', 'Manoj Joshi', 'Leysan Karimova']","['Comedy, Romance']"
3776,Doosri Sita,5.812102236670302,['Gogi Anand'],"['Ramesh Sharma', 'Romesh Sharma', 'Jaya Bachchan']","['Drama, Family']"
3777,Ghulam Begam Badshah,5.812102236670302,['Jambulingam'],"['Shatrughan Sinha', 'Anil Dhawan', 'Moushumi Chatterjee']","['Drama, Family']"
3778,Rustom Kaun,5.812102236670302,['Dharam Kumar'],"['Randhawa', 'Malika', 'Tiger Joginder']","['Action, Adventure']"
3779,Nagin Aur Suhagan,5.812102236670302,['Shantilal Soni'],"['Vijay Arora', 'Rita Bhaduri', 'Mahesh Bhatt']","['Adventure, Drama, Thriller']"
3780,Naulakha Haar,5.812102236670302,['Harsukh Jagneshwar Bhatt'],"['Bhalchandra Shukla', 'Arvind', 'Ishwarlal']","['Drama, History']"
3781,LuvUTurn,5.812102236670302,['Harish Raut'],"['Ruslaan Mumtaz', 'Adhvik Mahajan', 'Purva Rana']",['Romance']
3782,Avant Garde Pythagoras Sharma,5.812102236670302,['Ajay Singh'],"['Chitrak Bandyopadhyay', 'Joy Fernandes', 'Benjamin Gilani']",['Drama']
3783,Police,5.812102236670302,['Kalidas'],"['Pradeep Kumar', 'Madhubala', 'Nadira']",['Action']
3784,Maan Gaye Ustaad,5.812071970674691,['Shibu Mitra'],"['Shashi Kapoor', 'Pran', 'Amjad Khan']",['Drama']
3785,Rustom-E-Rome,5.812050888356368,['Radhakant'],"['Dara Singh', 'Azaad Irani', 'Vijaya Choudhury']","['Action, Adventure, Drama']"
3786,Bhawani Mandi Tesan,5.812050888356368,['Sayed Faizan Hussain'],"['Luv Sinha', 'Prashant Narayanan', 'Jaideep Ahlawat']",['Comedy']
3787,Shohrat,5.812050888356368,['Sathish Ranjan'],"['Mahesh Anand', 'Aparajita', 'Asrani']","['Drama, Romance']"
3788,Insaf Ka Mandir,5.812050888356368,['B.R. Ishara'],"['Sanjeev Kumar', 'Snehlata', 'Nadira']","['Crime, Drama']"
3789,Samundari Daku,5.812050888356368,['A.R. Zamindar'],"['Nasir Khan', 'Nadira', 'Johnny Walker']",['Action']
3790,Love in Goa,5.812050888356368,['Harsh Kohli'],"['Ashok Kumar', 'Om Prakash', 'Mayur Verma']",['Romance']
3791,Kasam Bhawani Ki,5.812050888356368,['Chand'],"['M. Maroof', 'Yogeeta Bali', 'Vijayendra Ghatge']",['Action']
3792,Suhagan,5.812047109345312,['Anant Mane'],"['Guru Dutt', 'Mala Sinha', 'Geeta Bali']","['Drama, Family']"
3793,Mahashweta,5.812047109345312,['Pinaki Bhushan Mukherji'],"['Anjana Bhowmik', 'Soumitra Chatterjee', 'Anil Chatterjee']",['Drama']
3794,Dholak,5.812047109345312,['Roop K. Shorey'],"['Ajit', 'Meena Shorey', 'Shyamlal']","['Comedy, Romance']"
3795,Tumhara Kalloo,5.812047109345312,['Basu Bhattacharya'],"['Kuldeep Bhagi', 'Kajri', 'Somnath Mukherjee']","['Drama, Romance']"
3796,Raja Rani Ko Chahiye Pasina,5.812047109345312,['Sulabha Deshpande'],"['Siddharth', 'Durga', 'Jasraj']","['Drama, Family']"
3797,3rd EYE,5.812047109345312,['Sanjay Niranjan'],"['Deepak Bhatia', 'Mukul Dev', 'Sakshi Dwivedi']",['Horror']
3798,Supari - The Quest Begins Now,5.812039250906827,['Aamreeta Gautam'],"['Sabreen Baker', 'Swetanshu Bora', 'Mukesh Ghatiya']",['Crime']
3799,Biradari,5.812039250906827,['Ram Kamlani'],"['Shashi Kapoor', 'Faryal', 'Pran']",['Drama']
3800,Sagai,5.812032016972428,['Harnam Singh Rawail'],"['Prem Nath', 'Rehana', 'Hiralal']",['Drama']
3801,Yeh Kaisa Tigdam,5.812032016972428,['Ismail Darbar'],"['Ashutosh Rana', 'Sakshi Chaudhary', 'Ajaz Khan']",['Drama']
3802,Haiwan,5.812032016972428,['Ram Mukherjee'],"['Rono Mukherjee', 'Ram Rano', 'Laxmi Chhaya']","['Musical, Mystery, Thriller']"
3803,Jeena Nahin Bin Tere,5.812032016972428,['Lekh Tandon'],"['Beena Banerjee', 'Prasenjit Chatterjee', 'Shafi Inamdar']",['Romance']
3804,Kismet Ka Khel,5.812032016972428,['Kishore Sahu'],"['Sunil Dutt', 'Vyjayanthimala', 'Begum Para']","['Action, Crime, Drama']"
3805,Ek Nanhi Munni Ladki Thi,5.812032016972428,['Vishram Bedekar'],"['Mumtaz', 'Bobby', 'Laxmi Chhaya']",['Drama']
3806,Baaja,5.812032016972428,['Apurba Kishore Bir'],"['Ram Awana', 'Saroj Bhagwar', 'Roni Bhatt']",['Family']
3807,Aashmani Jawaharat,5.812032016972428,['Sriparna Dey'],"['Anamitra Roy', 'Anamitra Roy', 'Yovik']",['Drama']
3808,Sitaron Se Aage,5.812032016972428,['Satyen Bose'],"['Ashok Kumar', 'Rajasulochana', 'Johnny Walker']","['Drama, Musical']"
3809,Phool Bane Angaare,5.81201320460029,['Suraj Prakash'],"['Mala Sinha', 'Raaj Kumar', 'Ashish Kumar']","['Drama, Romance']"
3810,Spark,5.811984513205535,['V.K. Singh'],"['Rati Agnihotri', 'Mansha Bahl', 'Rajniesh Duggall']",['Action']
3811,Jyoti,5.811984513205535,['Pramod Chakravorty'],"['Ajit', 'Birbal', 'Vijayendra Ghatge']",['Drama']
3812,Zanjeer,5.8119544017614775,['Siba Mishra'],"['Manik Bedi', 'Monica Bedi', 'Shakti Kapoor']",['Action']
3813,Ladies Only,5.8119544017614775,['Dinesh Shailendra'],"['Seema Biswas', 'Kamal Haasan', 'Randhir Kapoor']",['Comedy']
3814,"Anna, Kisan Baburao Hazare",5.8119544017614775,['Shashank Udapurkar'],"['Jayant Gadekar', 'Ashwini Giri', 'Anant Jog']",['Biography']
3815,Jaanleva Black Blood,5.8119544017614775,['Rakesh Sawant'],"['Rajesh Khanna', 'Rati Agnihotri', 'Tom Alter']",['Mystery']
3816,Sitam,5.8119544017614775,['Vikas Desai'],"['Aruna Raje', 'Naseeruddin Shah', 'Smita Patil']","['Drama, Family']"
3817,The Dream Job,5.8119544017614775,['Mukesh Mishra'],"['Sadhvi Bhatt', 'Zuber K. Khan', 'Prasad Shikhare']",['Drama']
3818,Khoon Ki Keemat,5.811941798612509,['Shibu Mitra'],"['Mahendra Sandhu', 'Neelam Mehra', 'Roopesh Kumar']","['Action, Thriller']"
3819,Chhoo Mantar,5.811941798612509,['M. Sadiq'],"['Shyama', 'Johnny Walker', 'Anita Guha']",['Comedy']
3820,Spandan,5.811941798612509,['Biplab Roy Chowdhury'],"['Utpal Dutt', 'Anita Kanwar', 'Amol Palekar']",['Drama']
3821,Forty Days,5.811941798612509,['Dwarka Khosla'],"['Prem Nath', 'Shakila', 'K.N. Singh']",['Action']
3822,Ek Lootera,5.811941798612509,['Jitendra Chawda'],"['Dharmendra', 'Prithvi', 'Durgesh Nandini']",['Action']
3823,Jab Andhera Hota Hai,5.811941798612509,['Deepak Bahry'],"['Vikram Makandar', 'Prema Narayan', 'Madan Puri']","['Crime, Drama, Mystery']"
3824,Kaun Jeeta Kaun Haara,5.811929707335617,['Rakesh Kumar'],"['Tinnu Anand', 'Amitabh Bachchan', 'Bhavana Balsawar']","['Comedy, Drama']"
3825,Mangal Pandey,5.811929707335617,['Harmesh Malhotra'],"['Ranjit Sood', 'Ajit', 'Harbans Darshan M. Arora']","['Action, Crime, Drama']"
3826,Hello Zindagi,5.811895562123742,['Raja Unnithan'],"['Kitu Gidwani', 'Milind Gunaji', 'Neena Gupta']","['Drama, Family']"
3827,Pappu Ki Pugdandi,5.811895562123742,['Seema Desai'],"['Anupam Bhattacharya', 'Jaswinder Gardner', 'Master Hardik Khanna']",['Drama']
3828,Zindagi Tumse,5.811895562123742,['Tariq Bhat'],"['Sadhana Singh', 'Guddi Maruti', 'Rajesh Puri']",['Family']
3829,Bambai Raat Ki Bahon Mein,5.811895562123742,['Khwaja Ahmad Abbas'],"['Surekha', 'Madhavi', 'David Abraham']","['Crime, Drama, Romance']"
3830,Seema,5.811895562123742,['Surendra Mohan'],"['Rakesh Roshan', 'Kabir Bedi', 'Simi Garewal']","['Drama, Family']"
3831,Flying Colors,5.811895562123742,['Raja Krishna'],"['Bhavna Mali', 'Eknath Kamble', 'Pawan']",['Drama']
3832,Apradhi Kaun?,5.811895562123742,['Mohan Bhakri'],"['Javed Khan', 'Rajni Sharma', 'Arpana Choudhary']",['Thriller']
3833,Waqt Ki Deewar,5.811874833169652,['Ravi Tandon'],"['Sanjeev Kumar', 'Jeetendra', 'Shatrughan Sinha']","['Action, Crime, Drama']"
3834,Khwab,5.811874833169652,['Shakti Samanta'],"['Yogeeta Bali', 'Birbal', 'Mithun Chakraborty']","['Crime, Drama, Romance']"
3835,Ladki Pasand Hai,5.811858956690792,['C.L. Rawal'],"['Deepak Kumar', 'Mumtaz', 'Jeevan']","['Drama, Family, Romance']"
3836,Jawani Ki Kahani,5.811858956690792,['K.R. Rangan'],"['Abhilasha', 'Vijay Arora', 'Ramesh Deo']",['Drama']
3837,Waman Avtar,5.811858956690792,['Raman B. Desai'],"['Nirupa Roy', 'Trilok Kapoor', 'D.K. Sapru']",['Musical']
3838,Jyoti,5.811858956690792,['Dulal Guha'],"['Sanjeev Kumar', 'Nivedita', 'Abhi Bhattacharya']","['Drama, Family']"
3839,Amma,5.811858956690792,['Yashpal Sharma'],"['Shambhavi Agrawal', 'Brahmanandam', 'Ayesha Jhulka']","['Drama, Crime']"
3840,Jungle Love Story,5.811858956690792,['Dilip Gulati'],"['Raza Murad', 'Amrit Pal', 'Raju Srivastava']",['Romance']
3841,Perfect Plan,5.811858956690792,['Yusuf Qasmi'],"['Yusuf Qasmi', 'Raza Murad', 'Zeeshan Khan']","['Drama, Mystery, Thriller']"
3842,Run Bhola Run,5.811858956690792,['Neeraj Vora'],"['Rahul Dev', 'Govinda', 'Celina Jaitly']",['Comedy']
3843,Ek Phool Ek Bhool,5.811858956690792,['Kedar Kapoor'],"['Dev Kumar', 'Zeb Rehman', 'Sudhir']","['Drama, Romance']"
3844,Burmah Road,5.811851523705308,['Tara Harish'],"['Ashok Kumar', 'Sheikh Mukhtar', 'Kumkum']",['Romance']
3845,Majboor,5.811851523705308,['Narendra Suri'],"['Biswajit Chatterjee', 'Waheeda Rehman', 'Lalita Pawar']","['Drama, Family']"
3846,Ek Rani Aisi Bhi Thi,5.811851523705308,['Gulbahar Singh'],"['Hema Malini', 'Vinod Khanna', 'Sachin Khedekar']","['Biography, History']"
3847,22 Days,5.811851523705308,['Shivam Tiwari'],"['Rahul Dev', 'Shivam Tiwari', 'Sophia Singh']",['Thriller']
3848,Guest House,5.811851523705308,['Ravindra Dave'],"['Ajit', 'Shakila', 'Pran']",['Mystery']
3849,Qawwali Ki Raat,5.811851523705308,['Durgesh Kumar'],"['P.L. Santoshi', 'Mumtaz', 'Kamaljit Singh']",['Musical']
3850,Faraar,5.811851523705308,['Pinaki Bhushan Mukherji'],"['Anil Chatterjee', 'Balraj Sahni', 'Shabnam']","['Mystery, Thriller']"
3851,Miss Mala,5.811851523705308,['Jayant Desai'],"['Kishore Kumar', 'Vyjayanthimala', 'Agha']","['Comedy, Mystery']"
3852,Indrasabha,5.81183668565253,['J.J. Madan'],"['Nissar', 'Jehanara Kajjan', 'Abdul Rehman Kabuli']","['Musical, Romance']"
3853,Jailor,5.81183668565253,['Sohrab Modi'],"['Sohrab Modi', 'Geeta Bali', 'Abhi Bhattacharya']","['Crime, Drama']"
3854,The Jinx,5.81183668565253,['Prince'],"['Kanak Pandey', 'Rajesh Raja', 'Aditi Singh']",['Thriller']
3855,Delhi 47 KM,5.811792393586101,['Shadab Khan'],"['Shadab Khan', 'Shadab Khan', 'Shadab Khan']",['Drama']
3856,Flame: An Untold Love Story,5.811777772313243,['Rajiv S. Ruia'],"['Sumana Mukherjee', 'Hrishitaa Bhatt', 'Kamna Singh Chandel']",['Drama']
3857,Welcome M1LL10NS,5.811777772313243,['Milroy Goes'],"['Sohan Borcar', 'Joanne Da Cunha', 'Razak Khan']","['Crime, Mystery, Thriller']"
3858,Darinda,5.811764879438306,['Kaushal Bharati'],"['Khausal Bharti', 'Sunil Dutt', 'Parveen Babi']",['Action']
3859,Mehndi Lagi Mere Haath,5.811764879438306,['Suraj Prakash'],"['Ashok Kumar', 'Nanda', 'Shashi Kapoor']","['Comedy, Drama, Romance']"
3860,Khudai,5.811764879438306,['Johny Bakshi'],"['Rajesh Khanna', 'Madhavi', 'Deepika Chikhalia']",['Drama']
3861,Khabardar,5.811764879438306,['Rama Rao Tatineni'],"['Amitabh Bachchan', 'Kamal Haasan', 'Jaya Prada']",['Family']
3862,Chote Nawab,5.811761192197645,['Kumud Chaudhary'],"['Tulika Banerjee', 'Plabita Borthakur', 'Rajshri Deshpande']",['Drama']
3863,Pyaasi Atma,5.811761192197645,['Ismail Inamdar'],"['A.K. Misra', 'Amar', 'Lalita Pawar']",['Horror']
3864,The Journey Weekend Night,5.811761192197645,['Shaik Khaja Hussain'],"['Yash Agarwal', 'Imran Ali', 'Arti Gaikwad']",['Thriller']
3865,Payal,5.811761192197645,['Joseph Thaliyath Jr.'],"['Sunil Dutt', 'Padmini', 'Ragini']","['Drama, Family']"
3866,Ilzam,5.811761192197645,['R.C. Talwar'],"['Kishore Kumar', 'Meena Kumari', 'Jagdish Kanwal']","['Drama, Family, Romance']"
3867,Shaheed- E- Aazam,5.811761192197645,['Arun K. Pathak'],"['Sibu Giri', 'Prashant Kumar', 'Rahul Pathak']",['Biography']
3868,Inspector Eagle,5.811761192197645,['Vishwamitter Adil'],"['Sanjeev Kumar', 'Neelam Mehra', 'Bindu']",['Adventure']
3869,Bedard Zamana Kya Jane,5.811761192197645,['Babubhai Mistry'],"['Ashok Kumar', 'Nirupa Roy', 'Pran']","['Crime, Drama, Family']"
3870,Dhadak,5.811761192197645,['Sanjeev Naik'],"['Deepak Deulkar', 'Shoaib Khan', 'Harsha Mehra']",['Romance']
3871,Sunn Raha Hai Na,5.811761192197645,['Fenil Seta'],"['Shreyas Porus Pardiwalla', 'Harsha Chopda', 'Sunita Verma']","['Drama, Romance']"
3872,Jeene Ki Arzoo,5.811737348120461,['Rajashekhar'],"['Mithun Chakraborty', 'Rati Agnihotri', 'Chandrashekhar']",['Drama']
3873,Ek Se Bhale Do,5.811737348120461,['S.V. Rajendra Singh Babu'],"['Rati Agnihotri', 'Balwant Dullat', 'Kumar Gaurav']","['Action, Comedy, Drama']"
3874,Param Dharam,5.811737348120461,['Swaroop Kumar'],"['Rakesh Bedi', 'Mithun Chakraborty', 'Moushumi Chatterjee']","['Action, Crime, Drama']"
3875,The Last Tale of Kayenaat,5.811737348120461,['Iqbal Baksh'],"['Vani Vashishth', 'Zeeshan Khan', 'Aman Sandhu']",['Thriller']
3876,Nishana,5.811737348120461,['K. Raghavendra Rao'],"['Jeetendra', 'Poonam Dhillon', 'Shreeram Lagoo']","['Action, Drama']"
3877,Priya,5.811737202230706,['Govind Saraiya'],"['Sanjeev Kumar', 'Tanuja', 'Agha']",['Drama']
3878,Piya Milan Ki Aas,5.811737202230706,['S.N. Tripathi'],"['Manoj Kumar', 'Ameeta', 'Jeevan']",['Romance']
3879,Mandir Masjid,5.811737202230706,['Mohammed Hussain'],"['Yogeeta Bali', 'Master Bhagwan', 'Nasir Hussain']",['Drama']
3880,Kaneez,5.811737202230706,['Krishna Kumar'],"['Munawwar Sultana', 'Shyam', 'Urmila']","['Drama, History']"
